ds,yhat,yhat_lower,yhat_upper
2024-03-10,55325.37179316977,43557.327286239895,68315.18995187707
2024-03-11,55626.986050860054,43483.21774760557,67875.14443944962
2024-03-12,55763.07242111111,43765.98167215066,68225.32187167728
2024-03-13,56121.608546720265,44114.59499732463,68174.61353982583
2024-03-14,56207.23873428378,44156.751093129664,68535.37277775405
2024-03-15,56439.34607256059,44463.99790976499,68943.80445166095
2024-03-16,56635.57008403546,44664.71747677716,68723.92807784876
2024-03-17,56856.48169890568,45284.892225239244,69318.03340039754
2024-03-18,57171.30746086676,44731.82292646265,69601.60521658933
2024-03-19,57308.87233220619,45266.96395611607,69116.52693080885
2024-03-20,57656.71875787799,45099.774340579446,69346.54329037775
2024-03-21,57719.4550258758,45767.21947789346,70516.91831374465
2024-03-22,57916.83710819938,45384.044283068186,69285.04963764564
2024-03-23,58067.28347633871,46521.91266488421,70185.30551191958
2024-03-24,58232.534649075234,45798.98530946534,70340.30612113896
2024-03-25,58483.34972478326,47064.307723090584,71342.93693673772
2024-03-26,58550.409974440925,46422.91305522116,71305.99897436224
2024-03-27,58823.38821030135,46457.040993601164,71424.0022144003
2024-03-28,58809.2383400955,46652.88041236731,71460.35558717304
2024-03-29,58930.21094207536,47122.15630535868,70995.8375464339
2024-03-30,59007.29623731611,47357.733652104456,70755.17591934525
2024-03-31,59104.808277108226,46730.550690783995,70631.3468561762
2024-04-01,59296.004775959176,47766.148355600446,70917.68126271415
2024-04-02,59313.91490008512,46497.897786334426,71603.6023253151
2024-04-03,59550.33595066754,48449.2620249362,72290.15312977065
2024-04-04,59514.05550200775,47749.91903057439,71475.80703412768
2024-04-05,59628.806843322825,47380.95076001344,70781.19726614548
2024-04-06,59716.6609182145,47966.59733617129,72177.0060709203
2024-04-07,59842.570147896084,47639.78519463338,71847.00664626401
2024-04-08,60079.95984106188,47338.46383108486,71596.21736246688
2024-04-09,60161.54043867689,47812.35308235248,72069.29353633418
2024-04-10,60478.30210873744,48615.2519730563,72832.14818051991
2024-04-11,60537.748446077,48514.26109927723,72389.37737191022
2024-04-12,60761.87693273725,48559.917387711575,73182.1165367304
2024-04-13,60970.60877529723,48460.286895067526,72927.30519636607
2024-04-14,61226.382558105994,48839.4061374335,73229.78278543414
2024-04-15,61599.80612411981,49312.09243336246,74432.6375204805
2024-04-16,61820.53833184569,49376.77277346276,73776.09610321575
2024-04-17,62276.36033943044,49752.673914798725,74135.56373122934
2024-04-18,62471.49109477254,50456.49421159417,73969.20849970075
2024-04-19,62824.65245698757,50429.77962009956,75724.69373150276
2024-04-20,63152.58424423164,50501.13316529772,74907.3640406504
2024-04-21,63514.721299691875,51012.63088206206,75291.22499351115
2024-04-22,63978.92468094645,51783.75490725482,76681.22247543842
2024-04-23,64272.436420597696,51590.46722239947,76727.42792490762
2024-04-24,64781.01547700548,52714.377077730394,76780.77076231565
2024-04-25,65007.30774778517,52201.77718318462,77259.7766293301
2024-04-26,65368.95404263543,54332.021333365556,78045.71712752052
2024-04-27,65682.13510267437,53683.816992900975,78114.170482593
2024-04-28,66006.26490570694,53957.10490726052,78067.08929126519
2024-04-29,66409.72389007709,54301.59817212306,79253.37010839077
2024-04-30,66620.80146600024,53164.3766023393,78293.88334627704
2024-05-01,67026.80575020562,53246.345914820304,79334.70077443671
2024-05-02,67132.39410092059,54987.425128803414,79138.56622229198
2024-05-03,67357.62942179994,55476.11620522676,80333.65057472071
2024-05-04,67521.46273163654,55673.17820418784,79694.21407067109
2024-05-05,67686.35494693134,55810.35001325011,80807.23465567967
2024-05-06,67923.93146764919,55815.442455449054,79666.33981712302
2024-05-07,67965.84108765174,56488.44585795532,80105.72762783336
2024-05-08,68202.7794526819,55584.36699836007,80401.68268283566
2024-05-09,68142.73300017774,55765.660136324506,80335.27201915577
2024-05-10,68208.95071079997,55903.96425871073,81028.88734469876
2024-05-11,68223.34646770093,55338.24139216531,79460.89618361833
2024-05-12,68251.04714340833,55493.455282882904,80954.08351483196
2024-05-13,68365.98199042122,55492.09869712501,79583.90927805401
2024-05-14,68301.68660061824,55033.420833888464,80437.87839254047
2024-05-15,68450.28310953209,56070.39873271964,81672.3981911177
2024-05-16,68320.6937026129,56313.314493947204,80596.29771954357
2024-05-17,68336.59551545636,56939.15284674371,80820.6108530921
2024-05-18,68319.82010514128,56621.967599294105,79999.0942041885
2024-05-19,68334.91256683851,56417.71229331845,80710.41343092716
2024-05-20,68454.74565658486,57011.23542101303,80145.66544210825
2024-05-21,68411.36104652322,56181.73062506523,80632.34026412934
2024-05-22,68594.99862753059,55516.382631768836,80012.62957130725
2024-05-23,68512.36928813359,56144.41717574881,80658.8352446324
2024-05-24,68584.67757521564,57184.72755661734,80155.0912235201
2024-05-25,68631.09546317566,55834.45328646324,79871.29949888542
2024-05-26,68713.40022020959,57950.44465658591,81564.91476014761
2024-05-27,68901.6693172111,55929.105172816926,81258.74646601283
2024-05-28,68925.20259051373,57209.786609864845,80801.90143887624
2024-05-29,69171.62994532236,56439.501968523495,80481.60274499055
2024-05-30,69145.25802930852,56625.04815013297,81275.81212031248
2024-05-31,69265.16020553952,57038.858439802956,82251.71361893922
2024-06-01,69348.70921052522,57464.36395952527,81686.3531208443
2024-06-02,69456.26389500301,57322.460729721955,82564.99522062101
2024-06-03,69656.90169519257,57775.28673632846,81556.03570250266
2024-06-04,69679.36607621843,58023.30674341078,81100.25068885155
2024-06-05,69911.18661857722,57813.36600457518,81294.35418318243
2024-06-06,69857.02492993385,57552.95512757036,82252.31991418557
2024-06-07,69936.75083751397,57568.08418249203,81826.39867629684
2024-06-08,69968.9487402127,57220.36820291391,82078.8255655743
2024-06-09,70015.5663620534,57101.023898327345,82427.67330443609
2024-06-10,70147.59872299778,57832.43173357747,82622.37219758275
2024-06-11,70095.9780258253,57879.92209103475,82130.16482444407
2024-06-12,70250.62883216192,58650.22617091007,82493.21168638623
2024-06-13,70118.74360710342,58363.128767386326,82373.93111925639
2024-06-14,70122.78512435283,57690.54173094978,81610.90015406389
2024-06-15,70083.91772797523,56920.588465088804,82782.28514847699
2024-06-16,70066.58182884086,57005.039990002704,82574.75624201003
2024-06-17,70144.10654646742,57507.67070220838,82272.7380381874
2024-06-18,70049.53318855111,57534.54448370332,82559.41848663047
2024-06-19,70174.61077761893,58581.79980931838,82519.3260418478
2024-06-20,70028.02033214502,58427.7762372002,82124.1176957981
2024-06-21,70033.33576877759,57785.87474303883,81138.23037149255
2024-06-22,70012.42450613427,58127.47909036443,82206.24313372518
2024-06-23,70030.0029137522,57928.31830737579,82099.96688663775
2024-06-24,70159.2419444489,57825.15435801785,81772.00445853664
2024-06-25,70132.59572282677,58231.4009273751,82195.1252565745
2024-06-26,70340.8140335195,57735.205251103616,83192.63080297438
2024-06-27,70291.19481538796,57467.76180908662,83489.06478207627
2024-06-28,70405.58361228686,58669.819849103515,82170.33622043996
2024-06-29,70503.82185944905,57597.063063553425,82495.33397081445
2024-06-30,70648.3576996171,58611.78392113013,83449.96863542676
2024-07-01,70909.91301408611,57711.78677475086,83537.97351290325
2024-07-02,71018.37763432672,58282.80691943059,82651.12047143407
2024-07-03,71361.8897707074,58973.96432622824,83782.39495532862
2024-07-04,71445.15681358207,59667.65982153692,82504.082122858
2024-07-05,71687.52151958717,60105.28767915873,84161.94008807356
2024-07-06,71906.47359366079,59963.15043840569,83643.22344750854
2024-07-07,72162.3186151534,60516.37379107031,84265.36961591299
2024-07-08,72523.8964196078,59854.465904406556,85536.80383923084
2024-07-09,72719.51854443224,61103.52241002898,85400.52225890422
2024-07-10,73136.08267078805,61495.21380590805,85289.1812791902
2024-07-11,73277.41739539926,61011.82814430174,86013.81889756728
2024-07-12,73562.3618269917,61414.91205360831,84934.1472905104
2024-07-13,73808.27981478425,62080.59916479178,87217.87719233856
2024-07-14,74075.72087161009,62234.10725243412,87097.65807768673
2024-07-15,74434.12032761853,62503.962911620656,86809.11536010736
2024-07-16,74612.70904110644,62270.279226699495,86820.64376866481
2024-07-17,74999.59158626407,62159.80999798946,86906.32985109878
2024-07-18,75100.04747571671,62618.96058041601,86871.13376288053
2024-07-19,75334.56133420859,63250.075317255134,86947.14734471033
2024-07-20,75522.28340530755,63169.62261460694,87403.62334504265
2024-07-21,75725.63413221353,63310.42049131006,86932.090667528
2024-07-22,76015.94707979816,64050.645301338736,88244.16868019287
2024-07-23,76124.32225577795,63430.75616951729,87686.47506194659
2024-07-24,76440.65043048744,64728.26215939485,89084.97580633084
2024-07-25,76471.86459119499,64788.77285940103,88482.12764748548
2024-07-26,76639.92587748374,64909.74259929429,89142.33417148814
2024-07-27,76765.24662039343,63444.92573656063,89542.48101692708
2024-07-28,76911.26524259416,64604.26224269012,89764.04459622616
2024-07-29,77150.06804999949,65542.17877616125,90214.93010118417
2024-07-30,77213.23046287875,65302.09244499072,89123.58473585405
2024-07-31,77490.83849104831,64214.67413242431,89127.0062474018
2024-08-01,77489.74650613937,65662.80694910571,89386.66258147
2024-08-02,77631.57829207055,64717.90782268895,90529.97935680328
2024-08-03,77736.17336287421,65403.982599898336,89642.84680117441
2024-08-04,77866.19242564849,65816.68300471678,89470.33073187593
2024-08-05,78092.77592323716,65558.55708890304,90150.29204429536
2024-08-06,78146.42692846294,65973.10625773406,90544.53196826238
2024-08-07,78416.07777903724,66054.14807082793,90841.25132666
2024-08-08,78407.39499655891,65883.64647659361,91699.0414468215
2024-08-09,78540.82791464246,66326.7278345234,90746.8872932398
2024-08-10,78635.1014514628,66899.23145062868,91874.64964191419
2024-08-11,78751.86540114364,66597.40168889187,90399.53289389116
2024-08-12,78961.39277212489,66475.31662210163,91267.23121573636
2024-08-13,78993.49717788247,66787.26042256203,90974.99155983287
2024-08-14,79236.62758116702,66804.76828461519,91356.69248700433
2024-08-15,79196.19405841235,65906.22491573275,91614.66258774663
2024-08-16,79292.62936989013,67447.2967420628,91564.15373175242
2024-08-17,79344.8863871829,66910.84513627543,92313.09963201129
2024-08-18,79415.08363500095,66712.871273608,91170.61833485958
2024-08-19,79574.19162658765,67323.98784456396,91764.73981716121
2024-08-20,79552.93041160604,67348.64751816097,91737.87073480479
2024-08-21,79740.83729936583,68235.1423122034,91733.98579376754
2024-08-22,79644.55931207037,66673.41536576938,92211.09103109487
2024-08-23,79685.87623923809,67381.71385377817,91234.68869528074
2024-08-24,79569.96361388937,67132.36280641975,92459.2426669683
2024-08-25,79475.56913544863,67684.2994729481,91083.91051110352
2024-08-26,79475.07687642559,67900.24893777235,92626.43755803337
2024-08-27,79300.55096977753,67114.14726858406,90959.67260037013
2024-08-28,79342.75931529951,66551.83744668837,91250.1551063011
2024-08-29,79109.42525219065,66657.27790982478,91145.92143193191
2024-08-30,79023.21437898772,66313.20354386591,91109.57754566566
2024-08-31,78905.1589868121,67210.18269416828,91230.3802882829
2024-09-01,78819.23471999553,66907.90302175662,90644.40610600867
2024-09-02,78837.98436904108,67118.0339416121,90567.61663421192
2024-09-03,78693.36123927262,65961.74859911631,90874.57748103303
2024-09-04,78775.7528179603,66177.23233411687,91661.40442890796
2024-09-05,78592.24073491018,65863.01802368961,91702.3360773548
2024-09-06,78564.60396338538,65911.52833009866,90027.64125232064
2024-09-07,78512.76723883049,66014.020223277,90484.33517011447
2024-09-08,78499.40858205182,65084.02947522267,90505.0489233003
2024-09-09,78595.6198880402,66162.29616303618,90494.4475061501
2024-09-10,78531.7918930498,66280.79154263144,89179.2292643052
2024-09-11,78696.68296003898,65533.27241428613,90855.64365388032
2024-09-12,78595.72628274308,65952.47236123537,90528.86411762095
2024-09-13,78649.08099174731,67086.17598525286,90663.44490681456
2024-09-14,78675.12765323464,66604.02414752434,90837.57450944548
2024-09-15,78735.12058317068,65848.98861787088,90175.97417114757
2024-09-16,78898.88954264217,66755.95420834146,91236.05443933784
2024-09-17,78895.76084336941,66958.41318203764,90371.51481321205
2024-09-18,79113.65617183248,66552.61874187484,90680.78424411014
2024-09-19,79057.42278788188,66393.2578515018,91733.98540341773
2024-09-20,79146.89985373951,67372.62414069963,92172.08906946566
2024-09-21,79200.4208964927,66111.6850054644,91060.7591528355
2024-09-22,79279.46459476245,67523.44571519582,91792.23113548079
2024-09-23,79454.34648641036,67061.1116812607,92093.25747289156
2024-09-24,79455.12192028672,67257.95114545166,90933.72891503708
2024-09-25,79670.65910881116,67368.09950815384,91779.67552538845
2024-09-26,79606.9367236066,67680.7763533604,91315.69681139107
2024-09-27,79685.07179072232,67579.30715432088,92188.07741044642
2024-09-28,79724.77907310512,67582.69339127181,91769.59227363311
2024-09-29,79788.97546331651,67641.13895028048,92435.88470618901
2024-09-30,79949.42342273796,67980.85251103766,92352.89602555527
2024-10-01,79937.58529254835,68084.43929353518,92373.86187862403
2024-10-02,80143.64885220885,68309.00004653823,92703.04526063989
2024-10-03,80074.7800565207,68430.59617298996,92002.6935551376
2024-10-04,80153.11012043462,68457.90224719852,91789.11725506837
2024-10-05,80199.15943191628,68512.16936673746,92574.9915844739
2024-10-06,80276.41294825444,67575.7749018316,92648.17480036218
2024-10-07,80456.94204866399,68776.39062008474,92337.55360381484
2024-10-08,80472.24537980392,67411.4982302842,92929.50887930371
2024-10-09,80712.26953318306,68868.18625059417,92330.78684863042
2024-10-10,80683.66568548877,68059.85595994965,93303.68319596264
2024-10-11,80807.78930051718,68205.12499595174,93444.59628272285
2024-10-12,80904.14503310717,67947.87484531988,93106.96501077106
2024-10-13,81034.9908904963,67658.37059862449,93322.25035053877
2024-10-14,81270.99578127394,68819.42119341633,94668.80443008595
2024-10-15,81342.12192795557,68893.32315691347,93439.64411524253
2024-10-16,81636.69173530002,69143.88110917145,93729.82195109977
2024-10-17,81659.69384965592,69495.5868668712,93601.18159554295
2024-10-18,81830.83400554085,68482.13171612084,93845.43594969483
2024-10-19,81968.03123618643,69584.9322407147,94513.9128327636
2024-10-20,82132.07192622985,69910.91425456257,94094.52061877406
2024-10-21,82392.31429417334,69290.72831162023,93905.54920237648
2024-10-22,82477.61332006603,71388.11402871156,94848.19437412333
2024-10-23,82775.42437714845,69535.4242323021,94347.91885280354
2024-10-24,82790.13913780588,69847.57429953817,95351.14945689056
2024-10-25,82941.15839010495,70680.4190714975,94986.13031540131
2024-10-26,83046.40161697558,71496.96753732134,95312.87142773102
2024-10-27,83166.96535022662,71083.2144581086,94969.91245980609
2024-10-28,83372.82269516257,71453.95595900888,96770.6925763508
2024-10-29,83393.73413090709,71275.57258105012,96013.7673759669
2024-10-30,83618.32821497433,72307.2404144433,96035.0119846996
2024-10-31,83552.40640268323,72050.58210260222,95679.93708043391
2024-11-01,83616.97751022474,71505.36014711576,96140.99795547592
2024-11-02,83631.72279253344,70810.30889471398,95499.18586630306
2024-11-03,83659.6049608289,71517.15896519404,95246.78135196393
2024-11-04,83772.51500306289,72151.86151864623,96572.04894216373
2024-11-05,83702.12849076696,70894.30853935724,95533.5887569278
2024-11-06,83838.93164274112,71514.27164261202,96112.34549514891
2024-11-07,83690.47301205379,71786.48649426826,95332.45562617974
2024-11-08,83679.34794466956,72194.65099225918,96316.67918636149
2024-11-09,83626.61831458815,71838.86885522674,95340.3863351461
2024-11-10,83596.38226117697,71607.34549667743,95551.4925118627
2024-11-11,83661.38901647257,71859.54434592987,96531.60469954486
2024-11-12,83553.87151593756,71362.16246099886,95506.95439177602
2024-11-13,83664.55782660724,71273.07712378501,95884.29726541466
2024-11-14,83500.9177513148,71080.4362118452,96367.89388127129
2024-11-15,83485.15196167899,70271.46248943597,95282.26429999781
2024-11-16,83437.62607315613,70993.63707059676,94585.0038940408
2024-11-17,83421.4640012289,71328.75895766185,96113.09026740945
2024-11-18,83508.19501458309,71014.96173687118,96031.56821522837
2024-11-19,83428.62624007338,71098.78969404477,95707.07198279812
2024-11-20,83571.9004745104,70546.67246302104,96061.65143801752
2024-11-21,83443.79427699007,72621.37577991009,96074.47428951961
2024-11-22,83464.76214385245,71919.77289981357,95633.54641976308
2024-11-23,83453.42750914292,71245.70067339137,95322.84813319227
2024-11-24,83471.23316902934,70502.69872068714,96315.0321411984
2024-11-25,83588.14378741663,72121.23427372702,94924.39616023489
2024-11-26,83533.57051389628,71363.91013745562,95931.84824866634
2024-11-27,83695.47593277562,70922.86501309612,95804.92911099561
2024-11-28,83578.71281804392,71660.15904723569,95797.1311010741
2024-11-29,83603.1011812606,71905.96460641988,95580.30443373395
2024-11-30,83586.9432650294,71734.86220471618,96654.89137210776
2024-12-01,83591.68824992068,71102.47362608474,96199.41930705163
2024-12-02,83687.63878824236,71327.87255389396,96187.22036076343
2024-12-03,83604.86915756183,70679.28674061429,96636.01698789978
2024-12-04,83732.31332983453,70771.86239614626,95433.4443627012
2024-12-05,83576.07682394543,70979.180427345,95438.48125963932
2024-12-06,83557.47752843873,70965.87241899851,95837.66229856512
2024-12-07,83496.51613556403,71312.86909418489,95987.1602525088
2024-12-08,83456.48920466495,71625.40040213916,95663.68324499927
2024-12-09,83509.63844530404,70615.56442835223,96399.85935175659
2024-12-10,83388.00767485231,71364.03938222608,95683.41069113727
2024-12-11,83482.46754532776,71751.56246440463,96035.12928007504
2024-12-12,83300.96379111992,71912.04073326419,95486.79515299112
2024-12-13,83266.49609796086,71464.01553156348,95215.97557641652
2024-12-14,83200.53012118254,71226.03827993285,95467.34580082432
2024-12-15,83167.55747543945,70342.93786306783,95285.53288400864
2024-12-16,83240.69895355552,70764.32559431499,95305.03955693838
2024-12-17,83152.52390913448,70584.33993520739,96950.57018371965
2024-12-18,83294.04714493912,71648.278111847,95732.03574223735
2024-12-19,83172.96003425178,71926.38989094082,95625.80562599494
2024-12-20,83211.6036484197,70855.55905705168,95599.63858550742
2024-12-21,83230.38676607679,71232.66730622017,95774.53822873502
2024-12-22,83292.36359517061,72073.34539102437,95999.03138553872
2024-12-23,83468.86613244182,70412.62064633753,95009.85366339063
2024-12-24,83490.36342665984,70808.38471096175,95446.76826442311
2024-12-25,83745.5081003314,72303.30298855598,96237.71428784492
2024-12-26,83739.4255767226,72013.27070646147,96622.4829125175
2024-12-27,83891.7522464589,71751.00178652928,96956.38000671435
2024-12-28,84020.1236940451,71945.3832983722,96302.97352213225
2024-12-29,84184.82589292293,71669.09634415094,95670.74994967222
2024-12-30,84454.5022579823,72963.69421531998,97383.09737240637
2024-12-31,84557.08673053328,72404.330558302,96529.74572458593
2025-01-01,84878.92116337258,72854.96177579541,96927.86383500451
2025-01-02,84923.11042985356,72968.73639508574,97918.47607315125
2025-01-03,85107.61959094337,73014.65258462078,97157.79611129661
2025-01-04,85248.81251830077,72756.64415000525,97950.59568186186
2025-01-05,85406.1433881746,73567.24789869522,97066.66283226923
2025-01-06,85647.8927138723,73184.36335126887,98289.53379786517
2025-01-07,85702.11717999719,72920.09373210493,97672.67554902815
2025-01-08,85955.77097145899,74251.32856309848,98032.99440715142
2025-01-09,85913.05180214444,74247.85397059424,97489.60671858728
2025-01-10,85993.47612206115,73081.71274076629,98129.49921197206
2025-01-11,86015.38340751235,73703.37071014763,97230.29950716966
2025-01-12,86040.58180478255,74314.86867811203,97480.50940351452
2025-01-13,86140.02797736651,73740.44898376157,97570.31716989781
2025-01-14,86044.71189676896,73720.85771684366,97830.65612672533
2025-01-15,86144.70600063686,73798.82239633784,98042.24890239039
2025-01-16,85947.43385984677,73601.2946574064,97924.04636224906
2025-01-17,85875.66492193527,73328.67410011293,98181.30012718563
2025-01-18,85750.9374172934,73817.80927878601,98864.66835841894
2025-01-19,85638.12391229892,73110.71331391217,97175.23509495822
2025-01-20,85611.03454245656,73417.00241995462,98230.764933799
2025-01-21,85403.23075602535,74201.91029980298,97029.83703824047
2025-01-22,85407.01093061599,73352.05339942296,97843.00557436625
2025-01-23,85131.6247360879,72499.34353665085,97875.8139041302
2025-01-24,85001.22428661487,73064.49640337598,97006.61318651642
2025-01-25,84838.25534547848,72272.53837922527,97727.93514599778
2025-01-26,84708.00391195981,72015.34130272151,97487.5610891814
2025-01-27,84684.1937124512,72455.4761922602,96839.2919566178
2025-01-28,84499.80754521997,72168.43785466938,97094.30765885378
2025-01-29,84546.09358665554,72197.1660104758,96027.1728641173
2025-01-30,84330.81291136805,72298.66925669587,95826.57492638806
2025-01-31,84276.23529948213,71287.9918556899,97591.90556779368
2025-02-01,84202.58530434212,72693.43056222044,96097.21380213716
2025-02-02,84172.65233577933,71427.65485653779,96462.43514735582
2025-02-03,84257.45846810493,72247.30453291851,96681.0574210976
2025-02-04,84187.15492250805,71232.12240245655,96402.39425233442
2025-02-05,84350.10620246748,72830.42928281934,97152.32175642619
2025-02-06,84251.2159369225,72249.91303239699,96944.56598886364
2025-02-07,84309.99930147464,71968.02116800599,96421.23598697259
2025-02-08,84344.1018454469,72835.69502274906,97414.04624900508
2025-02-09,84413.97645370339,72217.46749987747,96937.57892995689
2025-02-10,84588.61030315375,72769.79374123676,96812.34312682699
2025-02-11,84596.4711443005,73055.00639201335,97371.24688219326
2025-02-12,84824.6305430617,72947.29024638391,97653.87355951742
2025-02-13,84777.11710832105,71797.62505518952,97088.02890079496
2025-02-14,84873.00388926381,72655.54698118773,97934.8195498958
2025-02-15,84929.92944615436,72478.82923161384,97288.40242483639
2025-02-16,85008.76436986186,72458.79282954526,96895.21077398505
2025-02-17,85179.31552474147,71798.52753945906,97768.54719799981
2025-02-18,85171.23811524693,73451.68024393963,97173.19656918637
2025-02-19,85373.11431351793,73120.77247745664,97717.08185290791
2025-02-20,85290.75287453733,74177.29739483436,97674.96356484573
2025-02-21,85345.21558148478,73340.33360372495,97075.9090862215
2025-02-22,85356.27189193155,72814.69597319038,96529.82397594916
2025-02-23,85386.99558036438,72879.92745844244,97951.50800789539
2025-02-24,85509.39776556806,73180.9352857383,97854.43448995154
2025-02-25,85455.26856848951,73936.86655466277,96763.03196317384
2025-02-26,85615.18825141976,72822.32513576686,97677.00037272875
2025-02-27,85496.76428470726,72912.86777885882,97691.08429553157
2025-02-28,85522.60204996359,73079.60049493826,97403.40171035445
2025-03-01,85513.7122085228,73521.79742384767,97111.66183647333
2025-03-02,85534.06993183069,73157.14059099171,99072.33067045234
2025-03-03,85656.22148529279,73079.73642229218,96962.01798704223
2025-03-04,85612.1111836394,73204.22364008863,97368.64364521988
2025-03-05,85792.08998771777,74112.18584379676,98491.30327132992
2025-03-06,85703.1622423529,73604.5767912872,98725.52168401501
2025-03-07,85766.9779504086,73278.14402000008,98565.46501621409
2025-03-08,85803.2729399481,73850.94112593938,97122.05650877107
2025-03-09,85874.47111104686,74096.66659274462,98250.6683799012
2025-03-10,86051.34293515234,74213.3347400027,98707.21177361246
2025-03-11,86063.89163677789,73687.48275291367,98871.33897447096
2025-03-12,86300.42651634436,74140.45397246377,99144.09266601117
2025-03-13,86265.87793342449,73725.42430299436,98671.06553774061
2025-03-14,86379.8592543193,73990.77044968313,97907.23039595333
2025-03-15,86460.17598077188,74478.78914301189,99115.9022318243
2025-03-16,86567.49412083281,72953.09962291997,99163.33555484196
2025-03-17,86771.0599268961,74251.58437471629,99473.70311100845
2025-03-18,86799.64052144547,75197.41518568841,99370.23793105413
2025-03-19,87040.64315579162,74200.82299303643,99407.15352293712
2025-03-20,86998.46615453425,73808.99548354166,98842.13491938177
2025-03-21,87092.58567453401,76467.19361195424,99267.4252480409
2025-03-22,87141.07764719825,74429.18209197736,98462.08005481587
2025-03-23,87205.28647053998,74765.87486761888,100197.2400225659
2025-03-24,87355.53245096709,74973.81325943574,99565.4930750059
2025-03-25,87322.027764984,75630.7851154164,98800.43002995719
2025-03-26,87493.95930466599,75074.5627147141,99533.41631091449
2025-03-27,87377.79243067653,75305.6629356234,100610.32829229531
2025-03-28,87395.30105810819,74785.92402135374,100123.84219594684
2025-03-29,87367.02502947117,75298.21775437622,99587.68391801351
2025-03-30,87356.86817071098,74822.11764462842,99851.02290851457
2025-03-31,87437.73105124777,75409.90043902074,99723.59298919108
2025-04-01,87342.35037275408,75368.21484424968,100474.74313163196
2025-04-02,87462.30557640537,75678.73156604981,99460.79155686073
2025-04-03,87306.24892513904,75389.57299983331,99290.95140624404
2025-04-04,87297.86666095117,74893.9906912651,99237.18092118348
2025-04-05,87259.27424492681,75392.42376911933,99676.83897334323
2025-04-06,87255.56094770157,75286.83728140529,98516.87339395663
2025-04-07,87360.37944660692,73919.6363506149,98829.82204095222
2025-04-08,87306.75370447167,75946.52249875381,100418.90280886434
2025-04-09,87486.06674477659,75134.70998807927,99523.35791577511
2025-04-10,87406.28524824655,75011.91084429805,99808.63168301932
2025-04-11,87489.92886220154,75396.59690143603,99383.07210637571
2025-04-12,87557.48713423226,74701.14674435435,98905.76448372116
2025-04-13,87671.99885542103,75340.50634817481,100125.66114415892
2025-04-14,87904.68861259554,75910.36358378736,100841.50025912623
2025-04-15,87985.83261647621,75561.24606729533,100168.95672837907
2025-04-16,88303.81389395209,75008.15469156252,99837.91462059112
2025-04-17,88363.42196701923,76513.0941748577,101220.45256697001
2025-04-18,88583.90288129821,76174.49612512175,100737.22095823444
2025-04-19,88782.46029827955,76647.10201377071,100377.66208562966
2025-04-20,89018.92013186196,77411.85988967694,101608.5645813294
2025-04-21,89361.45118175483,77410.45906876809,100957.99408909919
2025-04-22,89537.51150773602,77504.09483780155,102102.85565073405
2025-04-23,89932.97839996031,77478.08891181473,101758.31405815203
2025-04-24,90050.51498789084,78009.88357937569,101997.497079615
2025-04-25,90307.6774829889,78217.59728199706,103122.19276429091
2025-04-26,90520.46216675952,77158.35418553383,102749.80983377455
2025-04-27,90748.00331305814,77986.83952096807,102601.04227484309
2025-04-28,91058.31355328462,78791.91072507743,103505.32840269858
2025-04-29,91179.23585924301,79075.25624263976,103730.84512890127
2025-04-30,91497.56482077969,79617.59787542792,103851.04622378924
2025-05-01,91517.39047916801,78886.3806303801,102470.36745312397
2025-05-02,91658.16932031228,80179.13752092191,104267.64903822377
2025-05-03,91738.22252191638,79064.00504748189,103481.06417869951
2025-05-04,91819.37397213366,80325.37124484142,103353.78682405986
2025-05-05,91972.6212056748,79532.28120459187,104058.74463286859
2025-05-06,91929.01033223186,79699.74320883102,103463.03722861632
2025-05-07,92078.6747436824,79032.35046163021,103907.6121441896
2025-05-08,91929.0931203848,80724.48319179556,104387.71712447472
2025-05-09,91903.07368648918,79508.40609570146,104492.7802769752
2025-05-10,91822.16717491775,80241.26518934467,104055.26869683861
2025-05-11,91751.22334038002,79171.80579212194,103703.92916972893
2025-05-12,91763.98637663716,79733.37968944665,104389.65641167124
2025-05-13,91593.90235083003,78020.54993945072,103264.35838268712
2025-05-14,91633.10025029954,78912.27808912401,104789.53389578567
2025-05-15,91390.60369206891,78362.08857778244,103990.19375550479
2025-05-16,91290.28145360481,78249.93436729639,104769.95316316423
2025-05-17,91154.24014007981,79267.30136758866,103705.88761372695
2025-05-18,91047.3743041694,78321.56992023598,103528.42253790505
2025-05-19,91042.96946326122,79081.11946243068,102273.58932837329
2025-05-20,90873.5308254891,78721.34976977801,103324.89602419536
2025-05-21,90929.79863854611,78836.24791985398,103439.64148624272
2025-05-22,90719.00617060278,77878.73676783498,103914.3516331009
2025-05-23,90662.8871125063,78676.46192538868,102456.89835004146
2025-05-24,90581.13405845643,77528.42493693695,103582.0432084294
2025-05-25,90536.02148252766,78825.27269787672,101959.81857684585
2025-05-26,90598.08657127676,77382.66335086645,102360.90198854778
2025-05-27,90497.03851283329,78713.99179357155,103077.09509276263
2025-05-28,90620.85488203092,78835.08705856821,102970.37844401707
2025-05-29,90474.11885759982,77629.49009985113,102744.55302896435
2025-05-30,90476.10185249879,77864.87663965714,102925.51679264454
2025-05-31,90444.29113370295,78240.37370192564,102917.07721630287
2025-06-01,90439.07395317355,77572.48029983515,102603.07303998533
2025-06-02,90529.46989234972,78221.04951270051,102725.71467583923
2025-06-03,90444.0806458578,78251.48477911511,101977.76702442978
